1.000000  0.000000  0.000000  1.000000  0.000000  0.000000  1.000000  1.000000  1.000000  1.000000  0.000000  0.000000  4.000000  1.000000  0.000000  0.000000  1
1.000000  0.000000  0.000000  1.000000  0.000000  0.000000  1.000000  1.000000  1.000000  1.000000  0.000000  0.000000  4.000000  1.000000  0.000000  0.000000  1
1.000000  0.000000  0.000000  1.000000  0.000000  0.000000  0.000000  1.000000  1.000000  1.000000  0.000000  0.000000  4.000000  1.000000  0.000000  1.000000  1
1.000000  0.000000  1.000000  1.000000  0.000000  1.000000  1.000000  0.000000  1.000000  1.000000  0.000000  0.000000  4.000000  1.000000  0.000000  1.000000  1
1.000000  0.000000  0.000000  1.000000  0.000000  0.000000  1.000000  1.000000  1.000000  1.000000  0.000000  0.000000  4.000000  1.000000  0.000000  1.000000  1
1.000000  0.000000  0.000000  1.000000  0.000000  0.000000  0.000000  1.000000  1.000000  1.000000  0.000000  0.000000  4.000000  1.000000  1.000000  1.000000  1
0.000000  0.000000  0.000000  1.000000  0.000000  1.000000  1.000000  1.000000  1.000000  1.000000  0.000000  1.000000  0.000000  1.000000  0.000000  1.000000  1
1.000000  0.000000  0.000000  1.000000  0.000000  0.000000  1.000000  1.000000  1.000000  1.000000  0.000000  0.000000  4.000000  1.000000  0.000000  1.000000  1
1.000000  0.000000  0.000000  1.000000  0.000000  0.000000  1.000000  1.000000  1.000000  1.000000  0.000000  0.000000  4.000000  1.000000  1.000000  1.000000  1
1.000000  0.000000  0.000000  1.000000  0.000000  0.000000  1.000000  1.000000  1.000000  1.000000  0.000000  0.000000  4.000000  1.000000  0.000000  1.000000  1
1.000000  0.000000  0.000000  1.000000  0.000000  0.000000  0.000000  1.000000  1.000000  1.000000  0.000000  0.000000  4.000000  1.000000  1.000000  1.000000  1
1.000000  0.000000  0.000000  1.000000  0.000000  1.000000  1.000000  1.000000  1.000000  1.000000  0.000000  1.000000  2.000000  1.000000  0.000000  1.000000  1
1.000000  0.000000  0.000000  1.000000  1.000000  0.000000  0.000000  1.000000  1.000000  1.000000  0.000000  0.000000  2.000000  1.000000  0.000000  0.000000  1
1.000000  0.000000  0.000000  1.000000  0.000000  0.000000  0.000000  1.000000  1.000000  1.000000  0.000000  0.000000  4.000000  1.000000  0.000000  0.000000  1
1.000000  0.000000  0.000000  1.000000  0.000000  0.000000  0.000000  1.000000  1.000000  1.000000  0.000000  0.000000  2.000000  1.000000  0.000000  1.000000  1
1.000000  0.000000  0.000000  1.000000  0.000000  0.000000  1.000000  1.000000  1.000000  1.000000  0.000000  0.000000  4.000000  1.000000  0.000000  1.000000  1
0.000000  1.000000  1.000000  0.000000  1.000000  0.000000  0.000000  0.000000  1.000000  1.000000  0.000000  0.000000  2.000000  1.000000  1.000000  0.000000  2
0.000000  1.000000  1.000000  0.000000  1.000000  0.000000  1.000000  0.000000  1.000000  1.000000  0.000000  0.000000  2.000000  1.000000  0.000000  0.000000  2
0.000000  1.000000  1.000000  0.000000  1.000000  0.000000  0.000000  0.000000  1.000000  1.000000  0.000000  0.000000  2.000000  1.000000  1.000000  0.000000  2
0.000000  1.000000  1.000000  0.000000  1.000000  0.000000  0.000000  0.000000  1.000000  1.000000  0.000000  0.000000  2.000000  1.000000  0.000000  1.000000  2
0.000000  1.000000  1.000000  0.000000  1.000000  1.000000  1.000000  0.000000  1.000000  1.000000  0.000000  0.000000  2.000000  1.000000  0.000000  0.000000  2
0.000000  1.000000  1.000000  0.000000  1.000000  0.000000  1.000000  0.000000  1.000000  1.000000  0.000000  0.000000  2.000000  1.000000  0.000000  0.000000  2
0.000000  1.000000  1.000000  0.000000  1.000000  0.000000  0.000000  0.000000  1.000000  1.000000  0.000000  0.000000  2.000000  1.000000  0.000000  0.000000  2
0.000000  1.000000  1.000000  0.000000  0.000000  0.000000  0.000000  0.000000  1.000000  1.000000  0.000000  0.000000  2.000000  1.000000  0.000000  1.000000  2
0.000000  1.000000  1.000000  0.000000  1.000000  0.000000  0.000000  0.000000  1.000000  1.000000  0.000000  0.000000  2.000000  1.000000  1.000000  0.000000  2
0.000000  1.000000  1.000000  0.000000  0.000000  1.000000  1.000000  0.000000  1.000000  1.000000  0.000000  0.000000  2.000000  1.000000  0.000000  1.000000  2
0.000000  1.000000  1.000000  0.000000  0.000000  0.000000  1.000000  0.000000  1.000000  1.000000  0.000000  0.000000  2.000000  1.000000  0.000000  1.000000  2
0.000000  1.000000  1.000000  0.000000  1.000000  0.000000  0.000000  0.000000  1.000000  1.000000  0.000000  0.000000  2.000000  1.000000  0.000000  0.000000  2
0.000000  1.000000  1.000000  0.000000  1.000000  0.000000  1.000000  0.000000  1.000000  1.000000  0.000000  0.000000  2.000000  1.000000  0.000000  1.000000  2
0.000000  1.000000  1.000000  0.000000  1.000000  0.000000  0.000000  0.000000  1.000000  1.000000  0.000000  0.000000  2.000000  1.000000  0.000000  0.000000  2
0.000000  0.000000  1.000000  0.000000  0.000000  0.000000  1.000000  1.000000  1.000000  1.000000  1.000000  0.000000  0.000000  1.000000  0.000000  0.000000  3
0.000000  0.000000  1.000000  0.000000  0.000000  0.000000  1.000000  1.000000  1.000000  1.000000  0.000000  0.000000  0.000000  1.000000  0.000000  0.000000  3
0.000000  0.000000  1.000000  0.000000  0.000000  0.000000  0.000000  0.000000  1.000000  1.000000  0.000000  0.000000  4.000000  1.000000  0.000000  1.000000  3
0.000000  0.000000  1.000000  0.000000  0.000000  0.000000  1.000000  1.000000  1.000000  1.000000  0.000000  0.000000  4.000000  1.000000  0.000000  0.000000  3
0.000000  0.000000  1.000000  0.000000  0.000000  1.000000  1.000000  1.000000  1.000000  0.000000  0.000000  1.000000  0.000000  1.000000  0.000000  0.000000  4
0.000000  0.000000  1.000000  0.000000  0.000000  1.000000  0.000000  1.000000  1.000000  0.000000  0.000000  1.000000  0.000000  1.000000  1.000000  0.000000  4
0.000000  0.000000  1.000000  0.000000  0.000000  1.000000  1.000000  1.000000  1.000000  0.000000  0.000000  1.000000  0.000000  1.000000  0.000000  0.000000  4
0.000000  0.000000  1.000000  0.000000  0.000000  1.000000  1.000000  1.000000  1.000000  0.000000  0.000000  1.000000  0.000000  1.000000  0.000000  1.000000  4
0.000000  0.000000  1.000000  0.000000  0.000000  1.000000  0.000000  1.000000  1.000000  0.000000  0.000000  1.000000  0.000000  1.000000  0.000000  0.000000  4
0.000000  0.000000  1.000000  0.000000  0.000000  1.000000  1.000000  1.000000  1.000000  0.000000  0.000000  1.000000  0.000000  1.000000  0.000000  1.000000  4
0.000000  0.000000  1.000000  0.000000  0.000000  1.000000  1.000000  1.000000  1.000000  0.000000  0.000000  1.000000  0.000000  1.000000  0.000000  0.000000  4
0.000000  0.000000  1.000000  0.000000  0.000000  1.000000  0.000000  1.000000  1.000000  0.000000  0.000000  1.000000  0.000000  1.000000  0.000000  0.000000  4
0.000000  0.000000  1.000000  0.000000  0.000000  1.000000  0.000000  1.000000  1.000000  0.000000  0.000000  1.000000  0.000000  1.000000  0.000000  0.000000  4
0.000000  0.000000  1.000000  0.000000  0.000000  1.000000  1.000000  1.000000  1.000000  0.000000  0.000000  1.000000  0.000000  1.000000  0.000000  1.000000  4
0.000000  0.000000  1.000000  0.000000  0.000000  1.000000  1.000000  1.000000  1.000000  1.000000  0.000000  0.000000  4.000000  0.000000  0.000000  0.000000  5
0.000000  0.000000  1.000000  0.000000  0.000000  1.000000  1.000000  1.000000  1.000000  1.000000  1.000000  0.000000  4.000000  0.000000  0.000000  0.000000  5
0.000000  0.000000  1.000000  0.000000  0.000000  1.000000  1.000000  1.000000  1.000000  1.000000  0.000000  0.000000  4.000000  1.000000  0.000000  0.000000  5
0.000000  0.000000  1.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  1.000000  0.000000  0.000000  6.000000  0.000000  0.000000  0.000000  6
0.000000  0.000000  1.000000  0.000000  1.000000  0.000000  0.000000  0.000000  0.000000  1.000000  0.000000  0.000000  6.000000  0.000000  0.000000  0.000000  6
1.000000  0.000000  1.000000  0.000000  1.000000  0.000000  0.000000  0.000000  0.000000  1.000000  0.000000  0.000000  6.000000  0.000000  0.000000  0.000000  6
0.000000  0.000000  1.000000  0.000000  1.000000  0.000000  1.000000  0.000000  0.000000  1.000000  0.000000  0.000000  6.000000  0.000000  0.000000  0.000000  6
1.000000  0.000000  1.000000  0.000000  1.000000  0.000000  0.000000  0.000000  0.000000  1.000000  0.000000  0.000000  6.000000  0.000000  0.000000  0.000000  6
1.000000  0.000000  1.000000  0.000000  1.000000  0.000000  0.000000  0.000000  0.000000  1.000000  1.000000  0.000000  6.000000  0.000000  0.000000  0.000000  6
0.000000  0.000000  1.000000  0.000000  0.000000  1.000000  1.000000  0.000000  0.000000  0.000000  0.000000  0.000000  4.000000  0.000000  0.000000  0.000000  7
0.000000  0.000000  1.000000  0.000000  0.000000  1.000000  1.000000  0.000000  0.000000  0.000000  0.000000  0.000000  6.000000  0.000000  0.000000  0.000000  7
0.000000  0.000000  1.000000  0.000000  0.000000  1.000000  1.000000  0.000000  0.000000  0.000000  0.000000  0.000000  6.000000  0.000000  0.000000  0.000000  7
0.000000  0.000000  1.000000  0.000000  0.000000  1.000000  1.000000  0.000000  0.000000  0.000000  0.000000  0.000000  8.000000  0.000000  0.000000  1.000000  7
0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  1.000000  0.000000  0.000000  1.000000  1.000000  0.000000  8.000000  1.000000  0.000000  0.000000  7
0.000000  0.000000  1.000000  0.000000  0.000000  1.000000  1.000000  0.000000  0.000000  0.000000  1.000000  0.000000  0.000000  0.000000  0.000000  0.000000  7
0.000000  0.000000  1.000000  0.000000  0.000000  1.000000  1.000000  0.000000  0.000000  0.000000  0.000000  0.000000  5.000000  0.000000  0.000000  0.000000  7
